experiment_id,user_id,variant_id,assignment_time,experiment_name,experiment_type,traffic_allocation,is_exposed,is_converted
exp_onboarding_v1,215da2d5-7eb5-5a4d-a943-f7aee286de64,control,2026-04-01 20:52:12+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,a581ebf5-5b01-5b9c-a4bd-a8f2a58c8aaa,simplified,2026-04-05 22:22:04+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,8c794982-37fa-5cd0-a494-476323494fc0,control,2026-04-05 17:09:48+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,ff76831a-610f-5e86-9124-423b0b39329b,personalized,2026-03-14 04:57:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,6c062ee4-90c9-5318-8c16-904577128b4a,simplified,2026-03-19 13:34:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,5ad5784a-b0ff-5151-85da-2c23d4a1f5f6,personalized,2026-03-10 13:43:14+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,0f91be64-d699-5f34-8308-f135db57f716,simplified,2026-04-12 11:59:24+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,159f2055-6cd5-5b4d-842c-64262d08d340,control,2026-03-28 05:02:17+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,0db9d98a-1c50-5b94-be0e-cf0a0b47109d,personalized,2026-04-12 00:55:04+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,c49d7be3-d3bd-5f47-bbf0-07f89b4d6a8a,control,2026-04-13 16:34:00+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,73769424-135b-54e4-ac5b-1882c006eed3,control,2026-04-21 10:30:55+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,b11a3aa1-79bc-5892-88ee-03d112dbbeb3,control,2026-04-10 17:53:26+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,99398040-4686-59af-9b2d-fbd956863f39,personalized,2026-04-17 17:00:08+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,1e030ecd-8ed0-5500-8ed4-312e129b164b,control,2026-04-13 12:19:13+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,c06fe44a-87c7-5088-a3e8-ced9b449ce4d,personalized,2026-04-18 00:25:43+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,8e4f3ac9-dcb7-54aa-8b02-0110bb05167b,control,2026-04-15 13:09:43+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,16ffc5aa-c03e-54e6-89ba-460bc1b78073,simplified,2026-03-25 19:39:01+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,7f07e594-0812-5117-ac07-d3033917a137,simplified,2026-03-20 23:50:48+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,5d1fdc15-18b7-592f-955b-1af666130eda,control,2026-04-27 07:59:14+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,8e848275-f62b-5a64-ae66-b78f6249de03,simplified,2026-03-27 15:30:51+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,3a160f11-a309-5726-9280-b3268937c4f3,personalized,2026-04-10 21:22:58+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,e4aada06-5c6e-58ac-b8ae-3974c5846503,control,2026-03-17 14:11:13+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,b9a5880d-75cc-5e73-96d2-e35463ab05b8,simplified,2026-04-02 18:25:41+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,39992b75-2abc-5a6c-97ed-ed0bb040c0c7,simplified,2026-04-09 13:07:22+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,a35688a3-725b-568a-ac36-a14f8dcf8968,simplified,2026-04-16 04:40:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,12023128-b664-5229-85d2-b46fbb9f3540,personalized,2026-04-09 07:40:46+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,1e18edc4-1db6-5971-9090-8f80820330fc,personalized,2026-03-28 21:14:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,b343e8ca-bdcc-5908-aa75-2123134a2d09,personalized,2026-05-09 08:41:34+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,8478bcd3-3340-5f6d-885e-4014b41d2aba,simplified,2026-04-08 09:05:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,69002600-7eb7-5cce-be74-e21c2870a880,simplified,2026-04-28 18:32:42+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,be511f58-ae70-521e-876c-8f0c77b27eaa,personalized,2026-04-23 19:59:03+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,a48c5b50-6729-558e-96aa-3da5bba71a7c,control,2026-04-11 12:34:22+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,b5537385-9a38-53da-8a10-4641efabc821,personalized,2026-05-04 03:52:58+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,82ff0b99-b52b-56e0-a092-9d6f0ded20be,control,2026-03-12 20:24:41+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,5b8bac19-bab0-5911-b46a-ad6e6ada1195,personalized,2026-05-06 13:16:13+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,e6225db3-0800-5555-987f-1c91dbca6564,control,2026-05-01 15:58:26+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,7b7198f4-aff8-5686-b75d-7c3f2629e5b1,control,2026-04-07 18:00:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,0ddf4aad-35f6-561d-875d-e0f2c5826f59,control,2026-04-23 14:29:48+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,a4b8e703-80c9-5954-b8fe-666f006ac196,simplified,2026-04-08 21:34:31+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,7bc4fa57-f860-549f-a2c3-14f27bea688a,control,2026-03-22 13:04:25+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,a8414a48-35bb-5848-966b-b32bb00e8086,simplified,2026-04-28 04:35:06+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,3cad13b7-a50f-573a-bbb6-1d3ab4a135d1,simplified,2026-03-20 23:14:46+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,37fd98d2-2c81-54e3-9612-0ba8f3d37bee,personalized,2026-03-25 16:43:48+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,82316dc8-b689-512a-94d7-4e467930322a,personalized,2026-04-08 19:56:47+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,db3da6b6-dc6d-5fb2-8d3f-9d8824799d7b,control,2026-04-30 18:42:17+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,c0a90865-0577-5b68-9826-8aaf933f4331,simplified,2026-03-30 11:46:52+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,90802a49-a80f-5099-b796-d393992ab994,simplified,2026-04-07 02:17:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,a2af1d50-ec6b-5bae-ac39-06ef7e3dbae5,personalized,2026-03-06 20:59:50+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,919a13e2-1c3a-5b9b-a298-318402686a22,control,2026-03-11 23:51:30+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,26e70516-c2f7-5555-8983-605014d24a5f,simplified,2026-03-07 20:38:54+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,1e539f98-0d03-541a-b89d-5c3773616875,simplified,2026-03-08 23:19:46+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,908202d0-526b-5c10-a5a1-67ce6a8dc84d,control,2026-05-02 22:16:10+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,02db769b-2ae4-5ad0-80d0-9ae7a15d6eb9,control,2026-05-01 02:20:25+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,f35dec26-61b5-554e-a889-d8bf01f0638e,personalized,2026-04-29 17:02:36+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,aac7ac65-1aeb-52d2-86a6-d039a4412a35,control,2026-03-07 20:01:12+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,abd3462a-8293-5560-a07d-d844627a8ffb,control,2026-03-09 08:34:46+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,546a29e4-2502-5ae3-a2b4-f2bf2209f8e0,simplified,2026-03-23 08:41:32+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,3be4c2e5-9b05-54b7-9c6c-9d2d4a40b348,control,2026-04-12 00:07:42+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,3c7b6ab7-bfae-52ab-b84d-2581d9a48d9b,simplified,2026-03-27 01:19:08+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,93c77c24-209a-556d-bac0-d2cdc99ebc03,control,2026-04-06 15:23:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,154b599b-25b7-5d71-b7ef-0125873c4be6,control,2026-03-15 22:28:42+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,e5e9238e-0b0a-5310-b0fd-a2337c5d9d05,personalized,2026-04-23 10:10:05+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,8d0a12a6-ce8f-53c8-9aff-6a93277eb9b6,simplified,2026-03-25 15:48:25+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,48d8252a-299a-5c1f-a230-19c6cd1a4a5d,personalized,2026-03-08 14:11:28+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,de20f4bc-9fbb-5b90-978f-4b0143fe95a7,control,2026-04-24 05:53:55+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,bfa74393-d69c-5a0d-90bc-a2d47970c8e0,personalized,2026-05-05 07:01:02+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,76b60b0d-2da1-5a21-8c60-5d3b3b611381,control,2026-03-05 00:18:52+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,cb0cfb83-e269-51a9-bc22-82c74ad933cd,control,2026-04-03 03:07:49+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,79eb7e52-160d-57a2-84e7-9c132841e3d8,personalized,2026-04-30 01:47:56+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,4be4fdb9-c240-548a-bc00-da4bc237fdf4,simplified,2026-04-21 17:24:31+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,47f0b669-c553-5612-a8ee-9d5a26387577,simplified,2026-05-02 02:26:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,16a97b55-7f73-5f13-b414-c30ac5a22067,control,2026-04-01 15:35:15+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,87bffd99-e7f8-5eb0-8b1d-d3dcbad69af9,simplified,2026-03-29 16:27:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,916f830b-dec9-5a22-880f-f682a5c6489c,simplified,2026-04-21 22:23:42+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,7c4d70c1-0021-54ae-b3f7-7ab2479609fc,control,2026-03-14 14:22:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,7ce20dd6-9dc5-5824-ab16-7a657cec44b6,simplified,2026-03-20 12:28:53+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,421fefb5-658c-5216-a79b-9640e713dc21,simplified,2026-04-14 10:59:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,c11b2300-021e-59e8-98f9-546a3b45b289,personalized,2026-04-19 02:57:38+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,1e129e5f-1b27-53cd-a916-045d1d971c84,control,2026-03-12 06:10:38+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,ebda3347-6a12-53c9-ba24-d7a79cd2bb25,simplified,2026-04-08 01:45:41+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,db098f58-d739-5cef-a6ba-f6cdfbec391d,personalized,2026-03-29 04:18:22+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,00c953f4-0505-5d67-8397-f053bb4f93c9,simplified,2026-04-07 14:53:19+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,d0e67f89-9030-52c7-b897-ce282aa2ffca,personalized,2026-05-09 03:09:30+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,7ec35963-5868-535c-bd9c-65bb7fd0fae7,simplified,2026-03-09 06:52:00+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,fb5f23b4-5d07-5d8c-9926-e112d931e9e8,control,2026-05-11 16:29:19+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,eadf4d94-a511-5257-8fb7-133bf5a19d00,control,2026-04-04 00:30:07+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,ba6d452a-bd22-5b84-936b-470809ac7844,control,2026-04-26 06:36:19+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,b122dfc1-4e5f-5460-b5b9-e8bab47e4948,simplified,2026-04-02 06:55:23+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,eba28da2-10d3-5d6c-a70c-7e855beabddf,personalized,2026-03-25 10:57:07+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,96f5940f-5146-5dfb-988d-60cda2942ad4,control,2026-04-26 04:06:46+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,dca4b7a6-d2f5-550f-98c6-dfafeede52b2,simplified,2026-04-20 10:46:22+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,a17e346f-13dd-5804-b5b9-10228024a5f7,simplified,2026-03-13 22:33:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,5edb40f7-6790-59b4-befe-e33936dc1ae9,control,2026-04-21 16:09:09+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,15e83440-381e-5d5a-8a76-03ec48aca505,personalized,2026-04-24 23:05:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,7b75bf83-13da-5c62-8185-2846cd633e16,control,2026-03-30 18:15:56+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,242525a8-2932-50eb-bc8e-943bd7e121d6,personalized,2026-05-06 20:52:31+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,3083d8d7-566f-5e0f-8240-2cef78bfe2bf,control,2026-04-17 05:18:40+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,d9453c5b-daf3-5783-b971-e7cf2c676660,personalized,2026-03-27 00:29:17+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,1ced9662-01e8-5ed4-9fef-566fc27eae9c,simplified,2026-03-04 17:45:52+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,712a6a60-1afb-5342-9b05-d40f5fb151d3,personalized,2026-04-19 13:44:02+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,ad5dc090-4648-537f-a7aa-92f464af2177,simplified,2026-03-18 10:11:57+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,0d71ef6e-0b59-5e7f-a1e4-b3c680494709,control,2026-04-25 04:48:27+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,b0befe36-105c-5d84-a13a-c2b3aec985d7,personalized,2026-04-09 05:32:45+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,b28d9d1d-0f8d-5a93-ad61-4a4e52ebe344,control,2026-04-05 04:53:56+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,b19b1040-3b11-5018-a6aa-83799b6415d8,control,2026-03-15 07:10:18+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,821f5d43-c6f0-5120-a1aa-33df4c0581e3,control,2026-04-22 02:15:08+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,a733352f-1ef2-5e40-a18c-84f3ab416fa3,personalized,2026-03-15 10:44:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,83420fba-c10d-5120-97be-6eddb1810bce,control,2026-04-01 19:47:59+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,691c1a5a-3bc8-5b2a-8a4c-76e14a3e3d9e,control,2026-04-30 16:55:10+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,fef68807-5917-5a93-a40d-1195efeafd1d,control,2026-05-06 12:07:32+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,7cf17970-d7ae-51df-b4df-e43d37c21150,personalized,2026-05-11 06:00:14+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,f0ba5a60-71b2-5bb8-83d8-c9976ef717bb,simplified,2026-05-09 02:28:03+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,2a3939ff-1f47-583d-9ffa-dfdeb92320ef,control,2026-04-11 08:41:06+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,972d05e9-e7d1-5bb2-b9de-2a582df9b13a,simplified,2026-03-17 19:59:43+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,ed7286f0-84fe-593d-b078-e10c8c7050fe,simplified,2026-04-30 21:29:57+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,30085a38-d763-5fce-a158-051c47cf18b5,control,2026-04-28 07:29:59+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5263ea19-926a-5982-8e92-e6850b9a7306,control,2026-05-11 07:58:20+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,5ff032c0-821a-5b94-9d11-a5c49d54c2bd,personalized,2026-04-17 21:58:09+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,2a14fa58-f75e-55ad-9971-34d9c6e8ac1e,control,2026-03-13 18:28:57+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,eb5a1d04-8891-546f-89cf-ba77a8fd9ab0,personalized,2026-04-07 16:48:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,a567ba3e-cd11-554e-ba5b-63fac950df23,control,2026-04-03 22:17:40+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,60b4f0eb-9add-5719-ae41-cb935c8cd470,control,2026-05-01 03:55:13+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,fd35c58b-120a-545b-8e00-cb22d4c3ed63,simplified,2026-03-31 02:06:00+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,128c2ee5-350a-5f9e-b398-bbac652f3ffc,simplified,2026-03-26 16:08:57+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,03fd87ed-f98c-546a-9adf-132084dba9ee,personalized,2026-03-09 12:33:40+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,cd321ec1-3253-5580-9806-1c6ff3bb1502,personalized,2026-04-30 15:30:56+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,5927c213-a146-5244-90a4-f9476a71d3c3,simplified,2026-04-25 02:49:35+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,81dfab13-8398-5da5-bb62-97b92e062381,simplified,2026-03-06 20:16:22+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,f59ba184-a3b2-5431-a662-792a93b6238a,personalized,2026-04-02 22:20:16+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,7fa1b574-7301-55bf-9454-65f04b52db82,control,2026-04-06 02:24:46+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,21ac343a-761a-5426-ba11-5ae5afa7693b,simplified,2026-04-05 09:12:18+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,25a18465-95c4-528f-b656-efa987a6009f,control,2026-05-06 09:44:59+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,fb397360-0de4-5b4d-8258-d56b3df159dd,simplified,2026-03-14 09:30:50+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,3188433f-ddfd-5865-b1ca-3427422c1b40,personalized,2026-03-25 03:18:22+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,f9ad019c-4402-57d9-bc7a-f197c9c81631,control,2026-03-16 11:36:51+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,cad2764d-68aa-5d6f-a0e4-53905ce73d92,simplified,2026-03-20 20:12:13+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,30a273b3-73b3-510c-ab5f-07a90c220a54,personalized,2026-05-05 14:09:47+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,5077ccfe-2fce-5f11-8831-e9dfac30635e,simplified,2026-05-07 21:50:08+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,fc9ad713-d1a1-55c7-b359-199a6f81d2f3,simplified,2026-03-07 01:56:19+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,1627039a-ea42-560b-96fe-19df88ed79c7,control,2026-04-16 14:44:37+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,279b65aa-f759-56c5-bebc-46a36d73920a,personalized,2026-03-20 01:36:11+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,e6db6105-a5ba-5fda-ad5d-1ca98c6cb15f,control,2026-03-17 06:52:51+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,8eecbda6-ebae-5db2-a301-d6bb1e66a0dc,control,2026-03-24 03:38:59+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,33b06c10-a1cd-535d-8ccc-14dc1e490e76,personalized,2026-03-17 09:54:16+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,e535192f-0417-52b8-8177-94297578cd85,control,2026-04-06 19:46:00+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,704f2381-e0c1-5e75-bdb0-32d91ef55902,control,2026-05-11 16:43:51+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,be31f91d-0927-5c93-9dd5-7d71f663a5fa,simplified,2026-04-13 11:09:10+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,dd8e315a-04f0-579b-9b8e-c5d0345b3700,control,2026-04-22 21:41:25+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,463d29b8-6f8a-5214-b67e-849be35db9c3,simplified,2026-04-07 00:53:16+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,bf3c7e6f-2b5a-57d5-aaca-38cdd7c66fed,control,2026-03-04 23:01:48+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,23214812-5756-5068-a23f-5b14a31404db,personalized,2026-03-09 19:17:40+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,d2b6d760-87ae-5cd8-86cd-1aa9c3d0b6ad,control,2026-03-22 13:15:09+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,a27bf11c-1544-51be-b8f4-c2469df03614,control,2026-03-20 19:30:46+00:00,Onboarding Flow Optimization,onboarding,0.4,True,True
exp_onboarding_v1,0be23844-0901-5958-97bd-9456723d51bb,personalized,2026-04-30 23:59:57+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,31b1e124-81d0-535e-8b93-43accf705368,control,2026-05-01 04:58:55+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,d93f436e-7b5b-5013-963f-6bfda6e15293,personalized,2026-05-01 22:25:29+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,e8ef7453-a363-5648-afc7-80ab21c90e23,control,2026-04-16 23:50:47+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,4aecd149-7cbf-581a-8d7b-9b250cc09919,simplified,2026-04-11 09:01:20+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,56983a71-31e3-5dc6-b413-52948c0996ab,control,2026-04-17 18:59:25+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,179a858f-ab1b-57f8-9428-2a766b8c8c6e,personalized,2026-04-01 01:40:18+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,d087fa4d-6f42-5a1a-9f00-568bd1190d2b,control,2026-04-19 05:51:22+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,b5c03415-dbb5-59f7-a815-8cfc308d8cd6,personalized,2026-04-27 19:35:48+00:00,Onboarding Flow Optimization,onboarding,0.3,True,False
exp_onboarding_v1,ba2c3f16-ca55-5cb2-8deb-b88f1417b4e4,personalized,2026-04-25 15:22:01+00:00,Onboarding Flow Optimization,onboarding,0.3,True,True
exp_onboarding_v1,da638c87-5d83-5e77-aba9-ca2ad82ee26f,control,2026-04-15 08:30:09+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
exp_onboarding_v1,e6933eff-0d89-5c31-be5a-94a29d65d0f1,control,2026-03-08 00:13:38+00:00,Onboarding Flow Optimization,onboarding,0.4,True,False
