user_id,signup_timestamp,acquisition_channel,country,device_type,user_intent_level,career_stage,onboarding_variant,language,timezone,signup_hour,signup_day_of_week,marketing_consent,onboarding_started,onboarding_complete,profile_complete,resume_upload,job_recommendation_view,job_save,growth_task_complete,career_report_generate,num_core_actions_completed,num_sessions,num_user_actions,num_days_active,num_email_sent,num_push_sent,num_in_app_sent,avg_events_per_session,max_events_in_session,total_user_actions_in_sessions,unique_event_type_count,first_day_event_count,last_2_days_event_count,hours_to_first_action,hours_since_last_action_at_cutoff,ai_assistant_interaction_count,job_detail_view_count,return_visit_count,is_churned
308bf246-bf8f-5cd9-a293-31cb6b5f1814,2026-05-04 09:52:18+00:00,campus_event,CN,desktop,medium,student,simplified,zh,Asia/Shanghai,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,15.0,6.0,0.0,0.0,0.0,1.5,3.0,15.0,9.0,6.0,4.0,0.0,30.28472222222222,0.0,1.0,0.0,0
a41e8098-7464-5008-8757-aa607b94e2ef,2026-03-14 04:59:17+00:00,content_marketing,GB,desktop,high,new_graduate,simplified,en,Europe/London,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,17.0,5.0,0.0,0.0,0.0,1.8,4.0,17.0,10.0,5.0,3.0,0.0,12.080277777777777,0.0,3.0,1.0,1
2041ba08-0ff3-5a3c-9210-80f4bbeb92cc,2026-04-13 23:22:59+00:00,social_ads,CN,mobile,low,student,control,zh,Asia/Shanghai,23.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,11.0,3.0,0.0,0.0,0.0,1.5714285714285714,3.0,11.0,9.0,7.0,4.0,0.0,8.81861111111111,1.0,1.0,0.0,1
a114409d-ab2d-5c14-b558-fc1a07dbf181,2026-03-20 07:16:48+00:00,organic_search,JP,tablet,low,student,control,ja,Asia/Tokyo,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.3333333333333333,2.0,4.0,4.0,1.0,0.0,0.0,123.44416666666666,0.0,0.0,0.0,0
6612cb43-45bc-5e76-8fb0-20d99214b284,2026-03-12 16:41:57+00:00,referral,CN,desktop,medium,student,simplified,zh,Asia/Shanghai,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,1.6,2.0,8.0,4.0,3.0,0.0,0.0,64.94472222222223,0.0,0.0,0.0,1
1e5b6c90-7d1e-5f45-8be2-3a274374d1f7,2026-04-26 13:44:35+00:00,campus_event,CN,mobile,medium,early_career,control,zh,Asia/Shanghai,13.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,14.0,4.0,0.0,0.0,0.0,1.75,4.0,14.0,9.0,5.0,1.0,0.0,47.97388888888889,1.0,2.0,0.0,1
212989b7-609d-58e3-ad67-9da8de7c96ee,2026-03-13 21:59:52+00:00,social_ads,CN,desktop,medium,student,personalized,zh,Asia/Shanghai,21.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,1.5,3.0,12.0,8.0,4.0,3.0,0.0,12.940833333333334,0.0,1.0,0.0,1
4d176aab-c9fa-57ad-bb14-73be7cd539c8,2026-04-19 05:53:37+00:00,campus_event,CN,desktop,low,student,control,zh,Asia/Shanghai,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,10.0,5.0,0.0,0.0,0.0,1.6666666666666667,3.0,10.0,6.0,1.0,6.0,0.0,21.448333333333334,0.0,1.0,0.0,0
c50e8d63-f447-532c-b17e-f50e2ee6bee1,2026-04-20 19:45:56+00:00,organic_search,GB,desktop,low,early_career,personalized,en,Europe/London,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.3333333333333333,2.0,4.0,4.0,1.0,0.0,0.0,87.98444444444445,0.0,0.0,0.0,0
c1965e1a-0bcb-5ed8-8241-a07b0bbfca72,2026-03-08 03:44:14+00:00,social_ads,US,tablet,medium,student,control,en,America/New_York,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.3333333333333333,2.0,4.0,4.0,1.0,0.0,0.0,62.27611111111111,0.0,0.0,0.0,1
98d9abc2-32b9-5cc4-aeb0-da6c355e6e07,2026-03-15 22:23:41+00:00,referral,CN,desktop,low,new_graduate,personalized,zh,Asia/Shanghai,22.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,19.0,6.0,0.0,0.0,0.0,2.111111111111111,4.0,19.0,10.0,5.0,9.0,0.0,0.08666666666666667,2.0,3.0,1.0,0
5945aa71-3e61-5889-8b03-fd914ac69278,2026-04-27 19:27:56+00:00,organic_search,IN,mobile,medium,student,control,en,Asia/Kolkata,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,19.0,6.0,0.0,0.0,0.0,1.7272727272727273,3.0,19.0,11.0,6.0,2.0,0.0,24.566111111111113,1.0,1.0,1.0,0
10c3fce5-4496-5aca-82f7-326015ec1dad,2026-04-08 00:04:35+00:00,social_ads,DE,desktop,low,early_career,simplified,de,Europe/Berlin,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,14.0,3.0,0.0,0.0,0.0,1.4,3.0,14.0,10.0,6.0,4.0,0.0,39.89055555555556,0.0,0.0,1.0,0
53a7783e-65d4-5d19-a32c-56fdf16b29a9,2026-03-12 08:57:30+00:00,content_marketing,IN,mobile,medium,student,control,en,Asia/Kolkata,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,3.0,0.0,0.0,0.0,2.0,3.0,10.0,6.0,3.0,4.0,0.0,21.879444444444445,1.0,0.0,1.0,0
ef83b916-4eb4-5396-a826-6bdd4394b8f4,2026-05-11 10:22:41+00:00,campus_event,FR,desktop,low,student,personalized,fr,Europe/Paris,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,1.6666666666666667,3.0,5.0,5.0,1.0,0.0,0.0,124.91111111111111,0.0,0.0,1.0,0
8a960095-81c5-5e9c-95d7-fb08704ce3fd,2026-03-22 06:49:12+00:00,referral,DE,desktop,high,student,control,de,Europe/Berlin,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,17.0,7.0,0.0,0.0,0.0,1.8888888888888888,3.0,17.0,8.0,1.0,7.0,0.0,10.989722222222222,0.0,2.0,1.0,0
df6e7f03-8c50-5e72-9778-aadde3776d8d,2026-03-04 06:38:10+00:00,social_ads,US,mobile,low,early_career,simplified,en,America/New_York,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,1.5,3.0,5.0,6.0,1.0,0.0,0.0,53.634166666666665,0.0,0.0,1.0,0
7f13ad41-a6ad-541c-b25e-4ee668e6db18,2026-05-06 18:25:07+00:00,content_marketing,DE,mobile,low,early_career,control,de,Europe/Berlin,18.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,2.0,4.0,14.0,9.0,5.0,4.0,0.0,29.500833333333333,1.0,2.0,1.0,1
955effa1-32b4-5702-a6d3-792759cb3dd8,2026-03-05 03:27:21+00:00,organic_search,FR,tablet,high,student,control,fr,Europe/Paris,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,5.0,0.0,0.0,0.0,1.6666666666666667,3.0,10.0,6.0,1.0,1.0,0.0,47.89527777777778,0.0,0.0,1.0,0
9c3242bc-d4b6-51c2-b783-be8d8118f06c,2026-04-11 04:21:40+00:00,social_ads,US,desktop,low,student,simplified,en,America/New_York,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,13.0,4.0,0.0,0.0,0.0,1.8571428571428572,4.0,13.0,9.0,5.0,0.0,0.0,63.57083333333333,1.0,1.0,1.0,1
0c419a92-f4a0-5767-be8c-9c681bce0720,2026-05-11 12:32:52+00:00,social_ads,IN,mobile,low,student,control,en,Asia/Kolkata,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,3.0,0.0,0.0,0.0,1.4,2.0,7.0,5.0,4.0,0.0,0.0,72.24527777777777,0.0,0.0,0.0,1
ef15e673-e0d6-5de6-a099-225094761e2a,2026-04-12 20:51:07+00:00,campus_event,US,tablet,low,student,control,en,America/New_York,20.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,4.0,18.0,5.0,0.0,0.0,0.0,1.6363636363636365,4.0,18.0,11.0,7.0,5.0,0.0,30.23027777777778,0.0,1.0,2.0,1
d39d5e1f-f5b2-5c7e-a145-a2c0b6d1f40f,2026-04-13 08:09:41+00:00,content_marketing,IN,desktop,medium,student,personalized,en,Asia/Kolkata,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,1.8,4.0,9.0,7.0,6.0,0.0,0.0,128.86555555555555,1.0,1.0,0.0,1
54b74555-3a25-5663-866e-5ee26ef17182,2026-03-30 18:49:02+00:00,campus_event,US,tablet,medium,early_career,personalized,en,America/New_York,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.3333333333333333,2.0,4.0,4.0,1.0,0.0,0.0,84.7238888888889,0.0,0.0,0.0,0
8a75ddd2-2a71-5fcd-b269-858f70ab2ac2,2026-03-12 18:09:45+00:00,campus_event,IN,tablet,high,student,control,en,Asia/Kolkata,18.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,5.0,0.0,0.0,0.0,1.5714285714285714,3.0,11.0,7.0,5.0,0.0,0.0,87.74111111111111,1.0,0.0,0.0,0
83248e5f-350f-54ab-ab7a-9d5ec5808961,2026-04-12 12:22:38+00:00,social_ads,CN,mobile,medium,early_career,personalized,zh,Asia/Shanghai,12.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,14.0,7.0,0.0,0.0,0.0,1.5555555555555556,3.0,14.0,8.0,1.0,6.0,0.0,3.8580555555555556,0.0,1.0,0.0,0
7ebfe7f3-208c-5e86-9e3c-7e0d46933e34,2026-05-04 21:55:55+00:00,social_ads,CN,mobile,medium,student,simplified,zh,Asia/Shanghai,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,3.0,16.0,4.0,0.0,0.0,0.0,1.4545454545454546,4.0,16.0,12.0,7.0,5.0,0.0,3.9975,1.0,0.0,1.0,0
2bb3b6f0-4205-5043-ae82-c6a140c33717,2026-03-10 06:51:57+00:00,social_ads,US,mobile,low,early_career,personalized,en,America/New_York,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,2.0,3.0,8.0,6.0,1.0,0.0,0.0,75.17805555555556,1.0,1.0,0.0,1
99777243-441a-5c6c-9d8f-3809d17df7dc,2026-05-03 17:54:34+00:00,organic_search,IN,mobile,high,student,personalized,en,Asia/Kolkata,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,168.0,0.0,0.0,0.0,0
c60eea3c-69f2-5353-b29e-5c918c3369e0,2026-04-01 15:19:00+00:00,social_ads,CN,mobile,high,student,simplified,zh,Asia/Shanghai,15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,13.0,4.0,0.0,0.0,0.0,1.8571428571428572,4.0,13.0,9.0,6.0,7.0,0.0,7.659722222222222,1.0,1.0,1.0,0
eb3e145b-6a49-5818-83f0-f5b700c1bbdd,2026-04-09 23:56:51+00:00,referral,IN,tablet,high,early_career,simplified,en,Asia/Kolkata,23.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,15.0,5.0,0.0,0.0,0.0,1.875,4.0,15.0,8.0,4.0,6.0,0.0,18.93888888888889,0.0,2.0,1.0,0
0effd65c-00e8-5056-a5c6-be76e84400fb,2026-03-15 09:54:36+00:00,campus_event,US,desktop,low,student,simplified,en,America/New_York,9.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,12.0,5.0,0.0,0.0,0.0,1.7142857142857142,4.0,12.0,8.0,4.0,6.0,0.0,1.8172222222222223,0.0,1.0,1.0,1
ad063b6e-9960-591b-b9cb-22189dfdcc2b,2026-04-15 21:41:14+00:00,campus_event,US,mobile,medium,early_career,simplified,en,America/New_York,21.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,12.0,5.0,0.0,0.0,0.0,1.7142857142857142,3.0,12.0,6.0,4.0,3.0,0.0,13.366111111111111,0.0,0.0,1.0,0
ea6623c1-c481-5985-87ab-20526f0348ef,2026-03-16 13:58:35+00:00,social_ads,CN,mobile,medium,early_career,personalized,zh,Asia/Shanghai,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,16.0,6.0,0.0,0.0,0.0,1.7777777777777777,4.0,16.0,10.0,6.0,5.0,0.0,32.461666666666666,1.0,1.0,1.0,0
c1c9c6e0-a3a4-5324-bc26-08f8f08ce429,2026-03-22 20:23:51+00:00,social_ads,BR,desktop,high,early_career,simplified,pt,America/Sao_Paulo,20.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,17.0,6.0,0.0,0.0,0.0,1.8888888888888888,3.0,17.0,8.0,6.0,3.0,0.0,39.51777777777778,0.0,2.0,1.0,1
355d69b9-18be-55dd-afb6-8c71d9fe394a,2026-04-22 18:59:22+00:00,organic_search,US,mobile,low,early_career,control,en,America/New_York,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,0.0,0.0,3.0,4.0,9.0,5.0,1.0,0.0,0.0,54.7475,0.0,2.0,2.0,0
fb064c41-107b-5cb8-a0fb-0c5d2466b123,2026-03-07 11:39:37+00:00,social_ads,IN,mobile,high,student,control,en,Asia/Kolkata,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,14.0,6.0,0.0,0.0,0.0,2.0,3.0,14.0,7.0,4.0,2.0,0.0,27.851388888888888,0.0,2.0,1.0,0
1a476e00-dbba-52c3-8f7d-aaf3d85ceb4b,2026-04-03 20:31:56+00:00,social_ads,US,mobile,medium,student,simplified,en,America/New_York,20.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,14.0,5.0,0.0,0.0,0.0,1.75,3.0,14.0,8.0,1.0,2.0,0.0,1.0675,0.0,1.0,1.0,1
9b7b9269-16eb-5bf3-87b3-dedd90caac31,2026-04-14 00:36:13+00:00,organic_search,IN,mobile,high,new_graduate,simplified,en,Asia/Kolkata,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,2.5,4.0,5.0,5.0,1.0,0.0,0.0,137.315,0.0,1.0,1.0,1
8bd1496f-e05b-52d5-8a09-a035e28f2fe8,2026-03-13 02:38:20+00:00,organic_search,US,desktop,medium,student,personalized,en,America/New_York,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,10.0,4.0,0.0,0.0,0.0,1.375,3.0,10.0,9.0,4.0,0.0,0.0,97.94166666666666,0.0,0.0,1.0,0
35e09435-f7e6-5bbc-8cce-4fdce03c9ad3,2026-03-24 08:06:51+00:00,campus_event,CN,tablet,high,new_graduate,control,zh,Asia/Shanghai,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,18.0,5.0,0.0,0.0,0.0,1.6363636363636365,3.0,18.0,9.0,5.0,6.0,0.0,1.0805555555555555,0.0,2.0,0.0,0
91e2995f-2c6e-500c-8051-c1a95d10eb3f,2026-03-27 16:50:18+00:00,social_ads,CN,mobile,medium,student,simplified,zh,Asia/Shanghai,16.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,23.0,7.0,0.0,0.0,0.0,1.9166666666666667,4.0,23.0,11.0,7.0,9.0,0.0,7.3694444444444445,0.0,4.0,2.0,0
2e2cb25f-47d7-5a4c-aacd-2d23ddb5b110,2026-04-18 18:57:22+00:00,social_ads,US,mobile,low,new_graduate,personalized,en,America/New_York,18.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,6.0,24.0,7.0,0.0,0.0,0.0,1.8461538461538463,3.0,24.0,12.0,5.0,4.0,0.0,5.170277777777778,1.0,1.0,3.0,0
0928cb5b-6991-5af1-803f-5ac8876769cf,2026-05-10 09:25:47+00:00,organic_search,US,desktop,medium,student,simplified,en,America/New_York,9.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,16.0,5.0,0.0,0.0,0.0,1.7777777777777777,4.0,16.0,8.0,4.0,5.0,0.0,44.364444444444445,0.0,1.0,1.0,1
fa8a28ec-ec70-5d46-8e8c-55a7a16f2134,2026-04-30 16:49:18+00:00,social_ads,CN,desktop,high,student,control,zh,Asia/Shanghai,16.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,19.0,5.0,0.0,0.0,0.0,2.111111111111111,4.0,19.0,8.0,6.0,4.0,0.0,12.250833333333333,0.0,4.0,1.0,0
2cc5c8e9-0ffa-5791-a707-5aa46d414022,2026-03-17 02:15:06+00:00,social_ads,CN,tablet,low,early_career,control,zh,Asia/Shanghai,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0,0.0,0.0,0.0,2.0,3.0,10.0,5.0,5.0,0.0,0.0,94.71972222222222,0.0,2.0,0.0,0
8d3d8998-358b-5786-8cba-6f5675e4f13d,2026-03-05 06:04:24+00:00,social_ads,JP,desktop,medium,early_career,control,ja,Asia/Tokyo,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,8.0,4.0,0.0,0.0,0.0,1.6,3.0,8.0,6.0,1.0,4.0,0.0,8.610833333333334,0.0,0.0,1.0,1
03b2a4ec-c281-53b7-853d-87c5d5b06db0,2026-03-07 13:57:58+00:00,social_ads,CN,desktop,high,student,personalized,zh,Asia/Shanghai,13.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,16.0,6.0,0.0,0.0,0.0,1.7777777777777777,4.0,16.0,9.0,4.0,2.0,0.0,33.38916666666667,0.0,1.0,2.0,0
f4c7532a-2c42-5e28-98ce-76d36d0941f8,2026-04-14 02:30:06+00:00,organic_search,CA,mobile,high,student,control,en,America/Toronto,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,27.0,7.0,0.0,0.0,0.0,1.6875,4.0,27.0,14.0,6.0,5.0,0.0,5.378333333333333,2.0,1.0,1.0,0
0d084412-7c45-5709-a4d6-e2e8423a791e,2026-03-14 18:46:01+00:00,content_marketing,CN,mobile,medium,new_graduate,personalized,zh,Asia/Shanghai,18.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,15.0,4.0,0.0,0.0,0.0,1.875,4.0,15.0,8.0,6.0,2.0,0.0,36.21,0.0,1.0,2.0,0
18fdce90-b096-5d20-b896-d8a6b45402c0,2026-03-19 23:00:01+00:00,organic_search,US,tablet,high,student,control,en,America/New_York,23.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,17.0,5.0,0.0,0.0,0.0,1.5454545454545454,3.0,17.0,11.0,6.0,8.0,0.0,4.075,1.0,0.0,1.0,0
cb6408a0-cf68-52e4-8b09-a38356d32de1,2026-05-01 11:16:48+00:00,social_ads,US,mobile,low,new_graduate,simplified,en,America/New_York,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,168.0,0.0,0.0,0.0,1
68c1c647-90e3-5fc1-9c25-4dddcec330e0,2026-05-03 07:09:32+00:00,organic_search,CN,tablet,medium,early_career,personalized,zh,Asia/Shanghai,7.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,5.0,22.0,6.0,0.0,0.0,0.0,1.6923076923076923,4.0,22.0,12.0,5.0,0.0,0.0,50.047222222222224,1.0,0.0,3.0,1
8bb5f0f5-b432-5c40-9d8f-b51bee927c1d,2026-04-30 21:26:04+00:00,social_ads,US,mobile,medium,student,simplified,en,America/New_York,21.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,10.0,5.0,0.0,0.0,0.0,1.4285714285714286,2.0,10.0,6.0,4.0,3.0,0.0,12.369166666666667,0.0,0.0,0.0,1
3e5f205a-3589-561f-ba3f-b79fc505f70a,2026-03-21 12:04:05+00:00,organic_search,DE,mobile,high,student,personalized,de,Europe/Berlin,12.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,4.0,0.0,0.0,0.0,1.5,3.0,9.0,7.0,6.0,0.0,0.0,74.43472222222222,0.0,1.0,0.0,0
6f79a9c8-c45a-5ac6-b3b0-e6c1369c0188,2026-04-15 18:11:50+00:00,referral,IN,mobile,low,student,control,en,Asia/Kolkata,18.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,13.0,7.0,0.0,0.0,0.0,1.625,3.0,13.0,8.0,1.0,4.0,0.0,6.3997222222222225,0.0,2.0,0.0,0
7094ff8f-580b-5e38-b237-0593674c6d8e,2026-04-15 03:26:06+00:00,social_ads,CN,mobile,low,student,control,zh,Asia/Shanghai,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,5.0,3.0,0.0,41.175555555555555,0.0,2.0,0.0,1
9d922e92-2684-5b1b-ab06-d4395dc1a475,2026-03-16 18:46:09+00:00,campus_event,CN,desktop,medium,new_graduate,control,zh,Asia/Shanghai,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.3333333333333333,2.0,4.0,4.0,1.0,0.0,0.0,48.42333333333333,0.0,0.0,0.0,1
1d0918f2-a639-5ef7-a703-a401a228b740,2026-04-11 04:39:48+00:00,organic_search,CN,desktop,medium,student,simplified,zh,Asia/Shanghai,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,87.83027777777778,0.0,0.0,1.0,1
461d75d7-de9d-5cab-b7a4-422374c48959,2026-04-09 05:49:28+00:00,organic_search,IN,mobile,high,early_career,control,en,Asia/Kolkata,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,15.0,5.0,0.0,0.0,0.0,1.875,4.0,15.0,8.0,3.0,5.0,0.0,24.33972222222222,0.0,2.0,1.0,1
a85a2f34-87c7-534a-af3d-f5aef946f1c3,2026-03-31 08:03:05+00:00,social_ads,US,mobile,medium,new_graduate,personalized,en,America/New_York,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,13.0,6.0,0.0,0.0,0.0,1.8571428571428572,3.0,13.0,6.0,1.0,3.0,0.0,46.66416666666667,0.0,2.0,0.0,0
c6620ad0-efd9-5949-aa23-cfd34545de68,2026-04-24 20:45:13+00:00,social_ads,US,mobile,high,student,simplified,en,America/New_York,20.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,12.0,5.0,0.0,0.0,0.0,1.5,2.0,12.0,6.0,4.0,0.0,0.0,56.44722222222222,0.0,0.0,0.0,0
e2dab33b-096a-5a62-958d-a0f82c8a7258,2026-04-19 18:08:22+00:00,social_ads,US,mobile,medium,new_graduate,simplified,en,America/New_York,18.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,1.0,0.0,0.0,136.64555555555555,0.0,1.0,1.0,1
c5039f0a-42ea-5d7b-b67c-8bf98021dea4,2026-04-09 18:04:33+00:00,content_marketing,US,mobile,high,student,control,en,America/New_York,18.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,13.0,4.0,0.0,0.0,0.0,1.8571428571428572,4.0,13.0,8.0,1.0,6.0,0.0,36.477222222222224,2.0,1.0,0.0,0
58bc4fa0-9f67-50b4-9595-24c007b59123,2026-04-23 01:52:27+00:00,campus_event,IN,desktop,medium,student,personalized,en,Asia/Kolkata,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,22.0,6.0,0.0,0.0,0.0,1.6923076923076923,4.0,22.0,11.0,5.0,6.0,0.0,16.515,0.0,1.0,2.0,1
24f1bc74-f48f-5a71-bbbc-0595c0be7da3,2026-04-25 15:42:26+00:00,content_marketing,US,mobile,low,new_graduate,control,en,America/New_York,15.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,16.0,4.0,0.0,0.0,0.0,1.7777777777777777,4.0,16.0,10.0,6.0,0.0,0.0,52.443333333333335,1.0,3.0,0.0,0
6d8d8fb4-de9e-545b-b41a-8a101df76adf,2026-04-12 02:50:55+00:00,organic_search,US,mobile,medium,student,personalized,en,America/New_York,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,6.0,0.0,0.0,0.0,2.1666666666666665,3.0,13.0,6.0,1.0,5.0,0.0,0.0077777777777777776,0.0,1.0,2.0,1
9cd0d7ce-81b0-5220-821a-1af416b99553,2026-03-22 11:16:05+00:00,campus_event,CA,desktop,high,student,personalized,en,America/Toronto,11.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,14.0,5.0,0.0,0.0,0.0,1.75,4.0,14.0,8.0,6.0,4.0,0.0,32.7175,0.0,1.0,1.0,0
